root	section	doc_type	variant	symlink	symlink_target	size_kb	status	date	tags	title	path
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.5					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/guidelines/spacing-scale.card.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/guidelines/colors-brand.card.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/guidelines/colors-neutrals-dark.card.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/guidelines/colors-azure.card.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		3.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/guidelines/colors-neutrals-light.card.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		3.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/guidelines/brand-voice.card.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.5					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/guidelines/type-mono.card.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.2					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/guidelines/colors-gradients.card.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.3					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/guidelines/type-display.card.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/guidelines/type-body.card.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/guidelines/motion-tokens.card.html
project:Science and Platform	design-system-merge-2026-07	code	primary	no		2.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/tokens/base.css
project:Science and Platform	design-system-merge-2026-07	code	primary	no		2.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/tokens/motion.css
project:Science and Platform	design-system-merge-2026-07	code	primary	no		2.7					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/tokens/spacing.css
project:Science and Platform	design-system-merge-2026-07	code	primary	no		2.7					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/tokens/shadows.css
project:Science and Platform	design-system-merge-2026-07	code	primary	no		3.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/tokens/typography.css
project:Science and Platform	design-system-merge-2026-07	code	primary	no		1.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/tokens/fonts.css
project:Science and Platform	design-system-merge-2026-07	code	primary	no		9.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/tokens/colors.css
project:Science and Platform	design-system-merge-2026-07	design	primary	no		4.6				Cytognosis Color System	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/references/04_color_system.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.0				Cytognosis Data Visualization	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/references/12_dataviz.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		3.2				Cytognosis Typography	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/references/05_typography.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.7				Cytognosis Accessibility	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/references/11_accessibility.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		3.1				Cytognosis Voice & Tone	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/references/02_voice_and_tone.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		3.1				Cytognosis Templates & Applications	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/references/10_templates.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.2				Cytognosis Layout & Grid	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/references/09_layout.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.7				Cytognosis Iconography	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/references/06_iconography.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.2				Cytognosis Brand Foundation	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/references/01_brand_foundation.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.5				Cytognosis Logo & Mark	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/references/03_logo.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.5				Cytognosis Motion	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/references/08_motion.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.2				Cytognosis Imagery & Photography	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/references/07_imagery.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.1					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/data/MetricTile.prompt.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		0.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/data/DataBar.d.ts
project:Science and Platform	design-system-merge-2026-07	design	primary	no		3.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/data/data.card.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/data/MetricTile.d.ts
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.7					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/data/DataBar.prompt.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/data/DataBar.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.3					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/data/MetricTile.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/core/Button.prompt.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		0.7					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/core/Input.d.ts
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.5					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/core/Input.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		0.4					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/core/Tag.d.ts
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.5					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/core/Card.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		0.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/core/Badge.prompt.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.3					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/core/Tag.prompt.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/core/Card.prompt.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		0.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/core/Badge.d.ts
project:Science and Platform	design-system-merge-2026-07	design	primary	no		3.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/core/core.card.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.7					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/core/Button.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		2.3					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/core/Badge.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		0.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/core/Card.d.ts
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/core/Button.d.ts
project:Science and Platform	design-system-merge-2026-07	design	primary	no		0.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/core/Input.prompt.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		1.5					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/components/core/Tag.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		15.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/frames/ios-frame.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		48.8					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/frames/design-canvas.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		24.1					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/frames/tweaks-panel.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		8.3					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/frames/macos-window.jsx
project:Science and Platform	design-system-merge-2026-07	design	primary	no		35.0					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/ui_kits/landing/index.html
project:Science and Platform	design-system-merge-2026-07	design	primary	no		27.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/ui_kits/dashboard/index.html
project:Science and Platform	design-system-merge-2026-07	code	primary	no		27.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/landing/styles.css
project:Science and Platform	design-system-merge-2026-07	code	primary	no		19.9					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/landing/animations.js
project:Science and Platform	design-system-merge-2026-07	code	primary	no		7.7					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/profiles/states.css
project:Science and Platform	design-system-merge-2026-07	readme	primary	no		5.4				Profile System	Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/profiles/README.md
project:Science and Platform	design-system-merge-2026-07	design	primary	no		30.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/profiles/design-canvas.jsx
project:Science and Platform	design-system-merge-2026-07	code	primary	no		5.6					Claude/Projects/Science and Platform/design-system-merge-2026-07/01_extracted/v11_1/profiles/motion.css
